Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C1810,Fibroblast,Tumor,4.186824439503144,3.306071222638287,2.0795975159261557,12.572980963960239,2.096570241754065,1.0,10.87031751103891
C1811,Fibroblast,Tumor,4.946704840037794,3.1372257365988,2.583082022430807,13.556278590969653,3.067896115368293,1.2592620076144332,11.053054013945134
C1812,Fibroblast,Tumor,4.176817635886675,2.133650954036474,3.582466708369841,11.89437127693221,2.1290015911391738,2.738966880549055,10.492686240298644
C1813,Fibroblast,Tumor,4.821771124528761,4.433580248095605,2.135061528769819,13.431943197341742,2.2315393627746603,1.2441326585690664,10.917805556546476
C1814,Fibroblast,Healthy_Control,5.133675785122564,1.930688127742029,2.5295015053478744,14.119833011492812,3.560637019118919,4.224655033965065,10.40744390417078
C1815,T_Cell,Tumor,4.840255019531955,5.038901476074493,12.031442169921425,3.1185951428685947,0.5,10.899062586488101,7.032356768319912
C1816,Fibroblast,Healthy_Control,4.9054098641212684,2.1631310682286626,2.6411955715820623,14.196255334180908,2.0813471052768877,3.069528424098593,10.98204671650549
C1817,Cancer,Tumor,4.502105449005948,12.290441934133884,2.9076966675248284,4.341854158080726,9.284752906801108,8.07813353483591,1.4858772119801826
C1818,Fibroblast,Healthy_Control,5.382113418025168,2.4312644642690486,1.962356549245521,13.62907130329857,4.699561272105375,5.189345915943251,10.9367926230273
C1819,T_Cell,Healthy_Control,4.474438395556749,2.8886994658104435,11.811384657972365,5.969275757998176,2.2886700001077522,9.908636379312739,6.5673547415325935
C1820,Cancer,Tumor,4.033745991650185,15.271050507700876,2.9725949263030365,5.199537965260923,9.816890977258678,4.912524415103416,1.891683288366806
C1821,T_Cell,Healthy_Control,4.873344346583783,6.462674148484102,13.807373546549528,4.080954476206481,1.7522903406708563,11.202308355554655,7.220437273586972
C1822,Fibroblast,Healthy_Control,5.450662796565671,2.9990552833324755,2.6083995554600663,13.726927824943322,2.9624275042477173,4.710546053597486,11.193390468909174
C1823,Fibroblast,Tumor,5.014962660785526,3.6825893643621876,2.304493846249161,13.039597955769016,3.0822283728452264,3.3467785813003927,10.340752755224177
C1824,Cancer,Tumor,4.429437841670263,14.47370139963254,3.587116125864567,2.6683077157519652,9.9644157626206,5.876750413751445,1.9713333759727336
C1825,Cancer,Tumor,5.02604047967327,13.323615539598956,1.0155509140975427,4.31913826477067,12.353636242491893,5.871451741082309,0.9653453210948354
C1826,Fibroblast,Tumor,5.19753321410113,4.410603595503348,2.5674751716254116,13.098134604358956,2.467905306577609,1.7628217552814909,10.63406392269371
C1827,T_Cell,Tumor,5.020210968776533,3.7397786191829305,11.408933976607699,2.3610804127694687,2.011797292305567,7.590500591040918,7.064221874519028
C1828,Fibroblast,Tumor,4.845595327866617,3.4163322215704195,3.0975929247747964,12.533932425175506,2.8813645868234246,1.0,11.805108865966336
C1829,Cancer,Tumor,5.222340950312037,12.237792675207963,4.265025489934484,2.6479022957751446,10.860571726098962,4.914409927529136,0.6545229950569081
C1830,T_Cell,Tumor,4.183098856329971,3.9533736396726726,13.708958743859002,5.940455174580655,1.2725814515832163,13.889153212987635,6.3079387101567495
C1831,T_Cell,Tumor,4.550738348994392,5.30230784110727,12.083574521933317,4.392237420832348,1.5265785928430557,10.953710792823564,5.625973491258803
C1832,Fibroblast,Healthy_Control,4.367830722085991,2.824123110449183,1.7199007727322844,13.34885958261275,1.7423940337880108,2.1724575519624927,11.354348054197006
C1833,T_Cell,Healthy_Control,5.691455991051225,1.8340862636686635,11.408564042473364,3.8007342185080533,2.920855953677291,9.957530761763598,6.7639070308532405
C1834,Cancer,Tumor,5.341405758290436,13.335405035830995,2.4958215522074343,3.9506988571298147,8.736046635206646,4.4815494582083035,1.7970886196751188
C1835,Fibroblast,Healthy_Control,5.067913620410028,6.476318175211674,3.2063317637812254,12.478430261039671,3.390807845534202,3.7884595039310707,11.23676882500299
C1836,Cancer,Tumor,4.304931757449595,15.813148318855365,2.898488097590529,2.2433134873463336,11.911619214157927,6.487608168229531,2.0516228461004724
C1837,Cancer,Tumor,5.358545037052571,13.03421421121456,2.2762182023439377,4.700892489755503,12.317546280889838,4.334777172074581,1.501007420486763
C1838,Cancer,Tumor,5.71315831395348,14.418221392004607,1.895828414238066,2.111138972175067,9.576976585231984,5.11337179603969,1.0034885195973835
C1839,Cancer,Tumor,5.267048325985729,14.67888805372121,2.1468425536812203,3.291625574583892,9.543809183795506,5.9386577749091405,1.662409450632301
C1840,Cancer,Tumor,4.957758644388289,16.430828109306194,2.1213717032993062,2.6027953543000417,9.77839537947652,6.254546827792304,1.7901892731789164
C1841,Cancer,Tumor,5.298784583656337,12.134124307611296,4.817640677059482,3.56393763269405,10.812577896271563,8.144129877001484,1.2561535011496157
C1842,Cancer,Tumor,5.112489647914315,12.541629088924843,2.2168923068639854,3.042962573621721,9.726597865441551,4.807558056809317,1.5635835964844012
C1843,Cancer,Tumor,5.456677548806534,11.806693654355144,2.9021497756432937,3.955907977573769,9.60407759405787,8.180995762615158,0.5584938710691502
C1844,Cancer,Tumor,5.444503705188481,12.928304899978944,3.897289002016674,1.5322022155229247,11.031443975407303,5.447211178003382,0.6092555052424358
C1845,Cancer,Tumor,4.866676021990029,15.514009625898886,3.0319155676399063,4.810485032556391,9.88668480012047,6.2843062401995855,0.3376917074336263
C1846,T_Cell,Tumor,4.65789151160379,3.0571304101172174,11.000552400910674,4.2306370550851,1.708081653251801,10.308589286356478,7.20199070461944
C1847,Cancer,Tumor,4.780666016840852,12.330262336923797,3.918400690906735,4.638626379193193,9.141584399780768,7.760212518616612,2.0179754026184527
C1848,Cancer,Tumor,5.248354184069745,14.066224966560673,3.1928011534912835,4.46392025444323,10.97211518858647,4.964881294955019,0.5020948719385705
C1849,Fibroblast,Tumor,4.809548367187846,4.104356949444577,1.4000925573319956,13.675929183850608,3.083705091517615,2.197280095526429,11.112779492196388
C1850,T_Cell,Tumor,4.616313339354242,2.589816958806944,13.264326678305787,2.673484168002136,1.8352410931910517,12.587706804044533,7.313012750375263
C1851,T_Cell,Tumor,4.974712833040217,3.117233298135115,12.778869286342823,3.8318808302390805,0.555113204120979,8.754378471402166,6.720486578007072
C1852,Fibroblast,Tumor,5.556303591532535,3.955573074734658,3.1765854660540316,13.646317713427758,3.8796904963731347,3.596219582281463,12.121084249464063
C1853,T_Cell,Tumor,5.042691455229375,4.909152218040174,13.83830553403276,4.434514233126032,0.9694676682033119,10.313001880371477,5.980003262636346
C1854,Fibroblast,Healthy_Control,4.839975362680111,2.9598474244151247,3.750869812671261,14.073230408608154,3.2957102300636034,2.669244699403038,10.735708633880444
C1855,T_Cell,Tumor,5.136779102899739,2.8091059333737625,13.104376619912218,3.4164683594640817,1.210514650475055,11.454579914461112,4.961433192619653
C1856,T_Cell,Tumor,5.017068360356348,7.495147847105755,12.984216070213378,3.825112074743912,1.0089491829600217,12.309919465925002,7.241939021931901
C1857,T_Cell,Tumor,4.1024315184072595,3.3909407803110985,12.638833249166268,3.939782676888754,2.846652781255179,9.417436986396693,6.487652321468158
C1858,T_Cell,Tumor,5.333274534598153,4.099990364981874,10.591416135355349,4.7588996881480785,1.9415288337476464,11.535236057359617,5.617002007479499
C1859,T_Cell,Tumor,5.181565726865771,4.738357499282775,10.654312834113309,5.905561449126329,1.8842167128495118,9.444470985042857,7.415806937215127
C1860,T_Cell,Healthy_Control,4.983218192438446,1.9588172955064647,12.75132370101898,4.040005666664253,4.360479644500186,11.61353840358015,6.890196162554324
C1861,T_Cell,Tumor,5.5313629887021,3.7202311855533785,13.24489485145893,3.945885545771133,4.333623227581081,13.964630417849577,6.785116274904198
C1862,Cancer,Tumor,5.615109364590055,12.061735321247337,2.26378409369331,3.0736058935991757,9.626816078400035,4.414921073875949,2.289206867677321
C1863,Fibroblast,Tumor,5.387820781294249,3.5717964712987356,1.9826068697682317,12.952756102614082,1.8619823579344257,3.581039635553725,10.453139435853549
C1864,Fibroblast,Tumor,4.570598215341191,6.163135578189037,3.0993313238387947,12.599245423764442,4.5034565938859785,4.951151643205094,11.45076681843982
C1865,Fibroblast,Tumor,4.586395706587866,2.607331325264848,1.7764294890941745,11.13936266987715,1.8394777758705214,1.0,11.55251005163166
C1866,Fibroblast,Tumor,5.561781497010999,2.046310382397557,2.6942207040737016,12.502823825605045,3.3207086471073235,4.580124111320498,10.606248973684258
C1867,Cancer,Tumor,4.125582142170445,17.4278395570914,2.536200284455756,3.1255467665475987,9.609023623607126,7.408720901659317,1.5059277053401232
C1868,T_Cell,Tumor,4.90186138343168,2.4705206243488536,11.646068598759639,2.989461082493841,1.917131875287005,9.258757669181797,8.175120251605374
C1869,Cancer,Tumor,5.198322424567009,12.174763223188027,5.2467291215879355,3.8551660931986658,11.237517073383394,5.420377429325603,0.793146058002737
C1870,T_Cell,Tumor,4.178102603558209,6.738146445164503,11.316698099657213,2.5323594471655437,1.2045600577952817,9.163383215655703,7.388451537630981
C1871,Fibroblast,Tumor,5.092856137005347,2.435452430782031,2.8958194003074964,12.569794495588482,2.336204048261862,2.8845148175333986,11.043477792201502
C1872,Fibroblast,Tumor,5.4721321553095015,6.801705618676,1.8589568832342251,11.636458315961798,3.6400245158993783,1.5208888847891586,11.88947930483077
C1873,Cancer,Tumor,4.289947674319491,14.13682422046388,3.861944124045499,3.874267060846938,12.086396667784474,8.279722344170375,1.4763860031976412
C1874,Fibroblast,Tumor,5.870075263993503,5.966985042155792,2.684890256929359,12.462580770577862,6.353661106862299,3.369472984565821,11.480027141378248
C1875,Fibroblast,Healthy_Control,4.498440758291307,4.0068238573437345,4.172028872303252,12.607765025191615,1.7771469932922261,2.197550498100902,9.879636867013957
C1876,T_Cell,Tumor,5.268751675012591,5.540870063602385,10.281937544518703,3.9966897434969906,1.4836504249176872,8.893388920524048,5.4990838201630785
C1877,T_Cell,Tumor,4.933871089706156,2.6841203469869406,11.792851537048621,2.4667756429337597,1.0362310971634403,8.645182023380386,6.265532755174811
C1878,Fibroblast,Tumor,5.00980515928608,2.9979575985485423,2.9707655592890982,13.758382297899328,3.7461050557932527,1.4397974302378813,10.690917993824385
C1879,T_Cell,Tumor,4.3773012467148185,1.7386988897523852,12.825946798954112,2.214292663938246,1.9028388089577342,7.459655949814453,6.75207827242255
C1880,Fibroblast,Tumor,5.641763085598611,5.328154361918468,2.3106845393809445,13.287576919295006,3.784279579246427,3.596258723299867,11.764595356572888
C1881,Cancer,Tumor,5.139573301912153,14.360987320995426,3.674179111251669,2.701885054593355,9.503477392548094,5.816887198182812,1.2249080682031368
C1882,T_Cell,Tumor,5.848257390354829,2.5989687506035115,11.398228251315269,3.0295581779256016,2.571529075782702,12.713202693107537,7.016678349365236
C1883,Fibroblast,Tumor,4.38870277457303,1.9859928690984567,2.933994896749945,15.480253060768774,2.685452685647357,4.4318569736742335,11.0976926707723
C1884,T_Cell,Healthy_Control,4.88605069573928,4.148428340747045,12.838919361272003,1.9168698556751766,1.9805237153796416,13.962879993928915,6.557948692720286
C1885,Cancer,Tumor,5.0802657362602055,16.878721495366584,2.1046211958197043,5.319562266043495,9.36053510930312,7.820647488764912,1.4871859863968715
C1886,Cancer,Tumor,5.005243421119079,13.56250157710075,3.6194443399226217,2.437310603637812,11.425540679948345,6.087356819457704,2.235812729771985
C1887,T_Cell,Tumor,5.317352249744415,2.9495866771355628,12.17287783297785,4.423469360990294,0.889029124182307,11.109302389223565,7.209433851135868
C1888,Cancer,Tumor,4.879872593363778,12.666047289777932,2.5539055993356414,4.725678774439909,9.742900822350443,5.388802350745678,1.9152451491737097
C1889,Fibroblast,Healthy_Control,6.1480668526609135,5.89254581220695,2.291111223597212,13.821713883043486,5.073313889548232,4.111595353877926,11.233254210442501
C1890,T_Cell,Tumor,4.9949983023893925,2.823129634303151,10.43910013173573,2.205585474407683,3.306418454789446,10.535130510823025,8.1529869166453
C1891,T_Cell,Healthy_Control,3.731328970312166,3.273522742565883,11.77285721912229,3.6255815200814774,1.1645869506038782,11.2965447730563,6.263319905750053
C1892,Fibroblast,Healthy_Control,5.017149334971798,5.465083666620459,2.5552924096339993,17.771710630259882,2.200614587446855,3.696272821354878,12.750432171575005
C1893,Fibroblast,Tumor,5.642320834331828,4.719688439441784,3.5021939933398145,13.323235421445833,3.362877479893025,4.3164053214283795,11.697439309688972
C1894,T_Cell,Healthy_Control,4.537434305642292,3.319281900074618,12.389092958639223,3.2013839691827335,2.5144950909293584,11.23646005290962,7.824697471769973
C1895,T_Cell,Tumor,4.508806974495532,2.906539191346797,13.028058315115862,3.1003008541886943,3.187761177268423,12.953171854396917,7.916968124648614
C1896,Cancer,Tumor,4.57511915581627,16.373329845987804,4.076213276173368,3.931691272213548,8.801277974787608,7.438472265395271,2.225440557077928
C1897,Fibroblast,Healthy_Control,4.468633857633535,2.498174647767618,7.926384866354783,13.215970245426405,4.362429641555789,6.702484587648922,10.096923242133384
C1898,Cancer,Tumor,4.74286688633474,13.470256390772844,3.3624248054892694,3.6403099348555754,9.124070375962106,5.96981018955001,0.7068953291758646
C1899,Cancer,Tumor,5.447552190637844,12.169014124648308,2.1524988721461993,3.0033834291873562,11.38924659048535,5.578652687275766,1.989446753495893
C1900,Fibroblast,Tumor,5.793383495692621,5.7646785289227696,3.721431345310218,12.343706667127156,1.68468272938319,5.661579328339288,11.404305770206463
C1901,T_Cell,Tumor,3.906494858398992,3.1526666967665538,13.79319401850584,7.180117376326762,0.9824837461555569,12.429835709701315,7.620061382973991
C1902,T_Cell,Tumor,4.790866947850409,2.905855179990088,12.320383555120245,3.205832708308922,3.9756765019074463,10.6415504013124,7.032651768569087
C1903,T_Cell,Healthy_Control,5.12770032583792,4.761268015266559,10.428182063945625,9.616333016294071,4.065339388527746,11.380084438968819,6.077899125443309
C1904,Cancer,Tumor,5.076795149297771,12.233170886263114,3.4082466493967054,3.814653194248499,9.940266327022496,5.205222224452449,1.4229106244331264
C1905,Cancer,Tumor,6.013363751453151,14.716094238271946,2.3197980519916364,4.043913513384279,9.557542969514696,4.020960466354741,2.018954656357279
C1906,Cancer,Tumor,4.071018952104605,13.28617690057048,1.8530711564802713,2.986448824585232,9.83125791287096,5.9506378158750435,1.3227800561021112
C1907,T_Cell,Tumor,3.8427956552108316,2.418874881964998,12.023845065018428,2.7169644565280264,2.2561638089025506,10.284348779173069,6.996670356507414
C1908,T_Cell,Tumor,6.111493753852317,2.615103258752171,10.734403244958273,3.0090491065749254,2.3527803198911763,9.121364628102711,7.021037184044119
C1909,Fibroblast,Tumor,5.3635108574084756,2.92216027573462,3.9671115525805583,12.508587560197114,2.5863922406599813,2.071144111762898,10.634594856408347
C1910,Cancer,Tumor,4.699554244609629,13.188135288947741,3.6080598126901715,2.4325170002272736,8.518451797582587,7.140791676596538,0.9302636038349035
C1911,Fibroblast,Healthy_Control,5.061080284342468,2.4248250065006713,2.76710020058799,16.0022636118,2.385597798701497,5.633738147361937,12.475862831682424
C1912,Cancer,Tumor,5.097366490823361,14.167587406563019,2.3806666938876,4.322403511105217,8.718048561556254,4.157496019366768,2.5910200308234197
C1913,T_Cell,Tumor,4.688247039966115,2.4018930510431686,11.68095940954165,5.455653481241273,2.6492026073938706,9.829683345623565,7.749099635681144
C1914,T_Cell,Tumor,5.046047836175472,1.5881892652185277,11.0499105818331,4.817272616906544,2.2080787008224214,9.429624461570349,7.290521766409222
C1915,Cancer,Tumor,5.154426491385161,17.514380277737285,2.77575839347646,2.709353755724123,9.745110893198099,6.8090196455589815,0.7967095758711839
C1916,Cancer,Tumor,6.083101017382206,14.024100243037092,1.1304784651768427,1.9815878707264376,9.623566676149139,5.358218161224864,2.1211115195099404
C1917,T_Cell,Tumor,5.477059133220907,7.763383223551569,11.929192097408217,2.839966702532058,4.387682889027129,11.201823752533176,7.780716703462916
C1918,Cancer,Tumor,5.91778704972808,12.564939449085614,2.953547548724405,3.4137372598791096,11.129032906963225,6.362709359472196,1.2588674042184733
